,suggestions,ud,word
206,"['Odatane', 'Olatane', 'Osatane', 'Osama', 'Amane', 'Amano', 'Ampan', 'Atana']",False,Oatman
207,"['Giugnoli', 'Giugno', 'Giugoli', 'Giugnolo', 'Grignolini', 'Grignolino', 'Giunoni', 'Giuntoci']",False,GIUGNOKingman
208,"['Solignano', 'Saligna', 'Scelgano', 'Slogan', 'Salcigna', 'Scelga', 'Settimana', 'Settimane']",False,Seligman
209,"['William', 'Williamson', 'Illasi', 'Pilliamo', 'Tilliamo', 'Millikan', 'Quilliamo', 'Vilitamisi']",False,Williams
210,"['fighetto', 'righetto', 'rigetto', 'fighetta', 'fighette', 'fighetti', 'righetta', 'righette']",False,frighetto
211,"['Giuntista', 'Gigantista', 'Giuntura', 'Giugno', 'Gigantesca', 'Gigantessa', 'Giuntiamone', 'Giuntoia']",False,GIUGNOTusayan
212,"['Antilope', 'Antiope', 'Anatelo', 'Antelio', 'Entelpie', 'Anelo', 'Anteo', 'Cantello']",False,Antelope
213,"['Ospesole', 'Ospesone', 'Horsepower', 'Oprasenso', 'Ospensore', 'Ospeso', 'Ostensore', 'Ospesocela']",False,Horseshoe
214,"['Aierine', 'Aniline', 'Carline', 'Gaiarine', 'Atirione', 'Aziliane', 'Paroline', 'Tafiline']",False,Airlines
215,"['Emigratesi', 'Emigrate', 'Miratesi', 'Mirate', 'Emigrantesi', 'Emirato', 'Migratesi', 'Mirantesi']",False,Emirates
216,"['Sihanouk', 'Sin', 'sinus', 'Sian', 'Simul', 'Ushi', 'Simuli', 'Simuli']",False,Shinjuku
217,"['Anda', 'Hamada', 'Ghianda', 'Amedea', 'Andai', 'Andar', 'Apnea', 'Ganda']",False,Haneda
218,"['mercoledì', 'ercole', 'meticolosita', 'miracolosita', 'ericole', 'merceologica', 'merciale', 'ecologista']",False,mercoledìTra
219,"['sociale', 'sociali', 'socia', 'asociale', 'asociali', 'ociale', 'ociali', 'sciala']",False,social
220,"['combini', 'omini', 'tombini', 'combinai', 'kombinat', 'comini', 'lombino', 'piombini']",False,kombini
221,"['ilfi', 'scifi', 'swift', 'chifi', 'glifi', 'grifi', 'ifilide', 'ifilidi']",False,wi-fi
222,"['accompagnera', 'accompagnerai', 'accompagnero', 'accompagnerei', 'accompagnar', 'accompagnare', 'accompagnarla', 'accompagneranno']",False,accompagnerà
223,"['compriamo', 'copriamo', 'compariamo', 'comperiamo', 'contriamo', 'compiamo', 'comprimo', 'coprivamo']",False,conpriamo
224,"['qui', 'Qui', 'quei', 'equi', 'quai', 'quia', 'quid', 'quiz']",False,quì
225,"['Tamperei', 'Tamperie', 'Ampere', 'Tampare', 'Tempere', 'Stamperei', 'Stamperie', 'Tamperemo']",False,Tampere
226,"['leggero', 'legger', 'leggerlo', 'leggiero', 'leggera', 'leggere', 'leggeri', 'leggerà']",False,leggerò
227,"['Bula', 'Bule', 'Buli', 'Bull', 'Bulo', 'Bu', 'Baula', 'Baule']",False,Bul
228,"['Chio', 'anchino', 'inachio', 'inchino', 'nicchio', 'nocchio', 'chifo', 'chilo']",False,nch'io
229,"['VIAGGIO Tutto', 'Viaggetto', 'Viaggiatitelo', 'Viaggio', 'Viaggiatilo', 'Viaggiatatelo', 'Viaggiatetelo', 'Viaggiatiti']",False,VIAGGIOTutto
230,"['Provenitemi', 'Rivenitemi', 'Provenienti', 'Provenirei', 'Provenirmi', 'Prevenitemi', 'Provane', 'Provatemi']",False,Rovaniemi
231,"['Bellinzago', 'Bellini', 'Bollini', 'Bullionisti', 'Ibillini', 'Bellinzonese', 'Bellinzonesi', 'Bollimi']",False,Bll'inizio
232,"['P.S.', 'PS', 'PSI', 'bps', 'PSS', 'PST', 'UPS', 'UPS']",False,P.S
233,"['Gentildonne', 'Gentiliane', 'Entitone', 'Gentiluomo', 'Entilo', 'Ventilane', 'Gestione', 'Etilene']",False,Gentilone
234,"['adisco', 'adismo', 'avviso', 'dispor', 'avvisar', 'arviso', 'avio', 'avis']",False,advisor
235,"['spalm', 'pam', 'spa', 'Pam', 'Spa', 'spalma', 'spalmi', 'spalmo']",False,spam
236,"['comfort', 'conforta', 'conforti', 'conforto', 'comforts', 'confortai', 'confortar', 'sconforta']",False,confort
237,"['Francois', 'Franci', 'Francia', 'Francisco', 'Franaci', 'Francai', 'Franchi', 'Francio']",False,Francis
238,"['finché', 'fiche', 'affinché', 'fiches', 'iniche', 'ufiche', 'sinche', 'tinche']",False,finchè
239,"['Ciao', 'Ciabolo', 'Ciamolo', 'Ciarono', 'Ciatolo', 'Cialo', 'Ciamo', 'Ciano']",False,Ciaoo
240,"['verità', 'verdita', 'verista', 'verta', 'ferita', 'sverdita', 'ervita', 'verdite']",False,verita
241,"['Calamai', 'Calamia', 'Alama', 'Calamo', 'Calamaio', 'Calamari', 'Calamaro', 'Calanca']",False,Calama
242,"['semi pianeggiante', 'temporeggiante', 'semiinterrate', 'semipiano', 'semipiene', 'temporeggiane', 'temporeggiantesi', 'temporeggiate']",False,semipianeggiante
243,"['palchista', 'allagatala', 'allagatale', 'allagatali', 'allagatalo', 'allegatala', 'allegatale', 'allegatali']",False,all'hostal
244,"['Cara cole', 'Cabracele', 'Caracalle', 'Cardacele', 'Cariacele', 'Carnacele', 'Cartacele', 'Arcole']",False,Caracole
245,"['BITS', 'SNOBS', 'BIT', 'NOB', 'ANTESI', 'ENTASI', 'INTASA', 'INTASI']",False,NBTS
246,"['romb', 'robe', 'ob', 'proib', 'ro', 'roba', 'robi', 'royce']",False,roby
247,"['seguirei', 'seguitai', 'eguiti']",False,seguirti
248,"['Salara', 'Alar', 'Esalar', 'Salare', 'Salari', 'Saltar', 'Saar', 'Sala']",False,Salar
249,"['sali nico', 'alginico', 'salinaio', 'Salonicco', 'salini', 'aglianico', 'albionico', 'isatinico']",False,salinico
250,"['salare', 'salari', 'saltar', 'Salara', 'alar', 'saar', 'sala']",False,salar
251,"['nandu', 'nand', 'Nanda', 'Nando', 'mandi', 'manu', 'manduca', 'manduco']",False,nandù
252,"['Solcare', 'Socie', 'Secare', 'Sfociare', 'Sboccare', 'Sboscare', 'Shockare', 'Sporcare']",False,Socaire
253,"['Micanti', 'Amicanti', 'Missanti', 'Biscanti', 'Discanti', 'Musicanti', 'Mistanti', 'Moscati']",False,Miscanti
254,"['salina', 'saligna', 'salinai', 'scalina', 'Alina', 'Sarsina', 'alina', 'salsi']",False,salsina
255,"['Lasca', 'Lasciala', 'Lasciale', 'Lasciali', 'Lascialo', 'Lasala', 'Lascia', 'Lasa']",False,Lascal
256,"['Merate', 'Mulete', 'Murate', 'Mere', 'Mete', 'Numerate', 'Uberate', 'Uperate']",False,Muerte
257,"['impervie', 'imperite', 'imperi', 'imperia', 'imperio', 'impetrabile', 'uperbie', 'Imperia']",False,imperbie
258,"['cornista', 'concisa', 'corista', 'carnisca', 'carnisse', 'carnissi', 'confiscasi', 'conia']",False,cornisas
259,"['piceni', 'Picinisco', 'pinconi', 'pliocenici', 'iconici', 'piacenti', 'piccini', 'picconi']",False,pick-nick
260,"['Maria', 'maris', 'Marisa', 'Marciasi', 'Marinasi', 'Maritasi', 'Marica', 'Marica']",False,Marias
261,"['Franchiate', 'Granchite', 'Granchiteci', 'Granchitela', 'Granchiteli', 'Granchitemi', 'Granchitesi', 'Granchitevi']",False,Franchiuteria
262,"['riusciro', 'riuscir', 'riuscirlo', 'riuscire', 'riuscirà', 'riuscirono', 'riuscito', 'ricuciro']",False,riuscirò
263,"['Romb', 'Ob', 'Robe', 'Proib', 'Royce', 'Ro', 'Roba', 'Robi']",False,Roby
264,"['Figuli', 'Figuri', 'Figi', 'Sfiguri', 'Fingi', 'Fingigli', 'Fiumi', 'Fiuti']",False,Figuig
265,"['Sar', 'sarà', 'Karl', 'Saar', 'Sapr', 'Sari', 'Sarò', 'Sarò']",False,Ksar
266,"['Osama', 'Osteoma', 'Postema', 'Glossema', 'Hoste', 'Apostema', 'Chiose', 'Oem']",False,Hoseyma
267,"['Ussidiatigli', 'Umida', 'Umidificatigli', 'Confidatigli', 'Coniatigli', 'Druida', 'Eguitatigli', 'Govinda']",False,Oujida-Figuig
268,"['Orafa', 'Biografa', 'Bromurava', 'Bordava', 'Boriava', 'Borrava', 'Borsava', 'Bromurata']",False,Bourafa
269,"['Diari', 'Diario', 'Dimagrii', 'Dipartii', 'Diaria', 'Diarie', 'Dinari', 'Dirigi']",False,Diarii
270,"['Marocco', 'Marzocco', 'Marocca', 'Arrocco', 'Barocco', 'Tarocco', 'Aracco', 'Arroccio']",False,MArocco
271,"['Evinceste', 'Leccese', 'Lenireste', 'Diceste', 'Laiciste', 'Eccetera', 'Evincete', 'Ledeste']",False,Leicester
272,"['BUM', 'B', 'BEMA', 'BOMA', 'BWANA', 'M', 'BOW', 'AB']",False,BMW
273,"['GAS', 'GESÙ', 'G', 'GASA', 'GASI', 'GASO']",False,GS
274,"['Lainate', 'Alinate', 'Limate', 'Lunate', 'Alienate', 'Alinante', 'Alinaste', 'Aliniate']",False,Linate
275,"['Teatro', 'Emartro', 'Etho', 'Chetarlo', 'Estro', 'Etaro', 'Elaterio', 'Enatorio']",False,Heathrow
276,"['Conventi', 'Convento', 'Ovente', 'Oventi', 'Covante', 'Covanti', 'Convenite', 'Conveniti']",False,Covent
277,"['muffin', 'muffi', 'muffisca', 'muffisce', 'muffisci', 'muffisco', 'muffisse', 'muffissi']",False,muffins
278,"['Cadena', 'Carmen', 'Cande', 'Amen', 'Cade', 'Candendo', 'Candente', 'Candenti']",False,Camden
279,"['pioggerella', 'pioggerelle', 'pioggerellina', 'pioggerelline', 'poverello', 'poggeremo', 'piaggeremo', 'piangercelo']",False,pioggerello
280,"['Phon', 'Phot', 'Ph', 'Pò', 'Ho', 'Phi', 'Po', 'Phnom']",False,Phò
281,"['speakers', 'speaker', 'spalera', 'speakeraggi', 'spedale', 'bekesy', 'peaker', 'pesetas']",False,speakeasy
282,"['Bararcela', 'Bararmela', 'Bararsela', 'Barartela', 'Bararvela', 'Barela', 'Barrala', 'Bararla']",False,Barrel-Aged
283,"['Pratolina', 'Patolino', 'Parolina', 'Bettolina', 'Patitoli', 'Catolina', 'Pratoline', 'Pratolino']",False,Pattolina
284,"['Piccardi', 'Piccai', 'Piccatili', 'Piccandoli', 'Piccatilo', 'Piccaci', 'Piccandolo', 'Piccasi']",False,Piccadilly
285,"['Estinsero', 'Estinse', 'Estinte', 'Cestinaste', 'Destinaste', 'Esaminaste', 'Vestiste', 'Estintore']",False,Westminster
286,"['Susi', 'Scusi', 'Sfusi', 'Suasi', 'Uhi', 'Sughi', 'Sussi', 'Suisio']",False,Sushi
287,"['croci eristica', 'croceristi', 'concertistica', 'carrieristica', 'concertistico', 'croceresti', 'crocerista', 'croceriste']",False,crocieristica
288,"['Farzi', 'Farzo', 'Far', 'sfarzi', 'Sfarzo', 'Arguzia', 'Arguzie', 'Arguzie']",False,Fayruz
289,"['Olona', 'Olone', 'Oloni', 'Orlon', 'Osborne', 'Phobo', 'Tholo', 'Colorina']",False,Holborn
290,"['Amine', 'Asine', 'Ammine', 'Arsine', 'Asiane', 'Basamine', 'Asmi', 'Astine']",False,Jasmine
291,"['Circuisca', 'Circuisce', 'Circuisci', 'Circuisco', 'Circuisse', 'Circuissi', 'Circuiste', 'Circuisti']",False,Circus
292,"['Ginnasse', 'Ginnassi', 'Guainane', 'Guianese', 'Eguine', 'Guaine', 'Guianesi', 'Guigne']",False,Guinness
293,"['Nepal', 'Nel', 'Metal', 'Negala', 'Negale', 'Negali', 'Negalo', 'Nevala']",False,Neal
294,"['Skype', 'Skylab', 'Kyi', 'Suk', 'Skyline', 'Skylight', 'Kayak', 'Kylix']",False,Sky
295,"['equivalate', 'eguivate', 'equivale', 'derivante', 'equivalei', 'equivaler', 'erudivate', 'quietante']",False,equivante
296,"['hip', 'sipa', 'ushi', 'chip', 'slip', 'schio', 'si', 'aschi']",False,ship
297,"['HALL', 'hals', 'LÀ', 'AL', 'HA', 'DÀ', 'HALLE', 'HALLE']",False,HAL
298,"['Seguiro', 'Seguir', 'Seguirlo', 'Seguire', 'Seguirà', 'Seguirono', 'Seguito', 'Eguirlo']",False,Seguirò
299,"['vaseline', 'vessagliene', 'eyeliner', 'vessatine', 'vessel', 'essagliene', 'messaline', 'vessali']",False,vesselfinder
300,"['Dorica', 'Dorina', 'Oria', 'Dora', 'Dori', 'Daria', 'Dorio', 'Doriana']",False,Doria
301,"['check', 'Cecina', 'hacking', 'hockino', 'ceci', 'chemin', 'Cercino', 'cercine']",False,checkin
302,"['conci erge', 'conciare', 'coincidere', 'conchifere', 'concimerei', 'conciterei', 'concerei', 'conierei']",False,concierge
303,"['decresciutivi', 'ellatecisi', 'delle', 'emiocclusivi', 'ellateglisi', 'tellatecisi', 'vellercisi', 'belles']",False,dell'esclusività
304,"['Zone', 'Ome', 'Bone', 'Eone', 'Ione', 'Once', 'Onde', 'Onne']",False,One
305,"['capiterai', 'scapitera', 'calpiterai', 'scapiterai', 'scapiter', 'capite', 'capiterei', 'capterai']",False,capiterà
306,"['giungeste', 'giungesti', 'gongolaste', 'gongolasti', 'giungevate', 'fingeste', 'fingesti', 'ginestra']",False,goingeast
307,"['tournedo', 'tuner', 'tue', 'und', 'une', 'lunedì', 'ituane', 'lunedi']",False,tuned
308,"['servendo', 'servendosi', 'ervandomi', 'scrivendomi', 'asserendomi', 'ervendomici']",False,servendomi
309,"['Balcanici', 'Balcani', 'Balanici', 'Balanidi', 'Balanini', 'Balaniti', 'Alcani', 'Balani']",False,BALCANIIl
310,"['rinterro', 'riterra', 'interro', 'reitero', 'rinterra', 'rinterri', 'riterrai', 'riterrei']",False,riterrò
311,"['hoste', 'chiuse', 'mouse', 'ose', 'chiose', 'onuste', 'blouse', 'houseboat']",False,house
312,"['città', 'ciatta', 'critta', 'cita', 'cotta', 'chiatta', 'chietta', 'chiotta']",False,citta
313,"['arrak', 'marra', 'marrane', 'narrale', 'arranchi', 'mandrake', 'marasche', 'maraschi']",False,marrakech
314,"['gorge', 'George', 'borges', 'orgesi', 'garages', 'gorgasi', 'gore', 'gres']",False,gorges
315,"['eroga', 'erogai', 'erogar', 'menzogna', 'marogna', 'deroga', 'erogaci', 'erogala']",False,merzouga
316,"['tora', 'teodora', 'torda', 'torna', 'odora', 'tolda', 'tonda', 'torah']",False,todra
317,"['agro turismo', 'agriturismo', 'aeroturismo', 'agriturismi', 'granturismo', 'barbiturismo', 'agriturista', 'agrituriste']",False,agroturismo
318,"['Giungeste', 'Giungesti', 'Gongolaste', 'Gongolasti', 'Giungevate', 'Onest', 'Fingeste', 'Fingesti']",False,GoingEast
319,"['Story', 'Sor', 'Sorre', 'Sor', 'Sorra', 'Serr', 'Scorre', 'Sporre']",False,Sorry
320,"['ospito', 'ospinto', 'ospit', 'opito', 'ospita', 'ospite', 'ospiti', 'ospiro']",False,ospitò
321,"['Ria', 'Ila', 'ria', 'Brilla', 'Orfila', 'Prilla', 'Riflua', 'Riflua']",False,Rila
322,"['Hass', 'Taso', 'Tass', 'Staso', 'Tarso', 'Tassa', 'Tasse', 'Tassi']",False,Thasos
323,"['high', 'igli', 'chiglia', 'chiglie', 'iglai', 'ghignali', 'gigli', 'bighi']",False,highlights
324,"['perché', 'perch', 'parche', 'porche', 'operchie', 'perocche', 'petche', 'Erchie']",False,perche
325,"['Dadas', 'Dandies', 'Dande', 'Diade', 'Ardesi', 'Audese', 'Audesi', 'Cadesi']",False,Dades
326,"['gibus', 'giuba', 'giuda', 'giudo', 'giuli']",False,giu
327,"['Nicola', 'Nilla', 'Iolla', 'Nicol', 'Ninnola', 'Unitola', 'Mioglia', 'Mioglia']",False,Nikola
328,"['nicola', 'Nicola', 'angiola', 'Nilla', 'iolla', 'nicol', 'ninnola', 'unitola']",False,nikola
329,"['vis', 'vos', 'Vis', 'aves', 'avis', 's', 'v', 'vasa']",False,vs
330,"['martphone', 'marpione', 'scarpone', 'martagone', 'mattone', 'carpone', 'smarchino', 'marpiona']",False,smartphone
331,"['Pasqua', 'pasque', 'pasquale', 'pasquali', 'Pasquali', 'pasqualina', 'pasqualine', 'Pasqualino']",False,pasqua
332,"['qua', 'Qua', 'quando', 'quadra', 'quadre', 'quadri', 'quadro', 'quadru']",False,quad
333,"['Maldive', 'malediva', 'maledivo', 'alive', 'madie', 'malie', 'maledice', 'maledivi']",False,maldive
334,"['GHZ', 'AGHA', 'AGHE', 'AGHI', 'EGHE', 'EGHI', 'G', 'GHIA']",False,GH
335,"['acre', 'care', 'cire', 'core', 'crea', 'cure', 'ocre', 'ucre']",False,crew
336,"['motiverai', 'motiverei', 'motivero', 'altieri', 'artieri', 'attiverai', 'attiverei', 'autieri']",False,mathiveri
337,"['MATHI VERI', 'MOTIVERAI', 'MOTIVEREI', 'MARTÌ', 'ALTIERI', 'ARTIERI', 'AUTIERI', 'MOTIVERO']",False,MATHIVERI
338,"['soprattutto', 'oprattutto', 'soprattetto', 'opratutto', 'soprattitoli', 'soprattitolo', 'oprattetto', 'oprattitoli']",False,soprattuto
339,"['Jihad', 'Mia', 'Gihad', 'Mia', 'Mikado', 'Milady', 'Maia', 'Micado']",False,Mihad
340,"['spiaggia', 'spiaggio', 'spinaggi', 'piaggi', 'spiagge', 'piaggia', 'piaggio', 'paggi']",False,spiaggi
341,"['riaffiora', 'affiora', 'riaffiorai', 'riaffiorar', 'affiorai', 'affiorar', 'rafforza', 'graffiera']",False,raffiora
342,"['sculetto', 'suoletta', 'suolette', 'quadretto', 'sbulletto', 'squartato', 'squagliato', 'squagliero']",False,squaletto
343,"['sorel', 'sorvegli', 'sorveglino', 'esanofeli', 'sanerei', 'esporceli', 'ignorelli', 'nobeli']",False,snorkeling
344,"['Mathi veri', 'Motiverai', 'Motiverei', 'Altieri', 'Artieri', 'Attiverai', 'Attiverei', 'Autieri']",False,Mathiveri
345,"['Arrivala', 'Arrivale', 'Arrivali', 'Arrivalo', 'Arriva', 'Arrivagli', 'Arrivai', 'Arrivarla']",False,Arrival
346,"['Irving', 'living', 'divi', 'divina', 'divinagli', 'divine', 'divini', 'divino']",False,diving
347,"['RESTERÀ', 'ETÀ', 'CREERÀ', 'URETRA', 'RETRAETE', 'RETRAITI', 'RETRAR', 'RETRARTI']",False,RETRATH
348,"['quanto', 'quanta', 'quante', 'quanti', 'quantz', 'quat', 'equante', 'equanti']",False,quant
349,"['sparite', 'sorite', 'esperite', 'saporite', 'spariate', 'spariste', 'speriate', 'sprinter']",False,sprite
350,"['sensoriali', 'ignorili', 'minorili', 'smerigli', 'smeriglino', 'soriti', 'tenorili', 'nitrili']",False,snorkiling
351,"['Frualdo', 'Arcua', 'Arcuando', 'Ardua', 'Argua', 'Arqua', 'Arnad', 'Favria']",False,Faruhad
352,"['aeroporto', 'aeroporti', 'proporzionativeli', 'aerotrainativeli', 'areoporto', 'protoromantiche', 'espettorativeli', 'proporzionativelo']",False,aeroporto-mathiveri
353,"['ULULASI', 'KLAUS', 'ULULA', 'ULULARSI', 'ULULASSE', 'ULULASSI', 'ULULASTE', 'ULULASTI']",False,UKULHAS
354,"['ree', 'rete', 'aree', 'free', 'refe', 'refi', 'rele', 'reme']",False,reef
355,"['Ghz', 'agha', 'aghe', 'aghi', 'eghe', 'eghi', 'g', 'ghia']",False,gh
356,"['Malapena', 'Malpensante', 'Malpensanti', 'Melensa', 'Malesia', 'Alena', 'Alesa', 'Malmena']",False,Malpensa
357,"['Polena', 'Polenta', 'Polene', 'Pollenza', 'Polentai', 'Oleina', 'Plenda', 'Polche']",False,Polhena
358,"['Lunamatrona', 'Quarantun', 'Quarantina', 'Lunatatene', 'Naretina', 'Naupatia', 'Novantina', 'Novantuno']",False,Unawatuna
359,"['Avana', 'Gravanda', 'Avania', 'Avanza', 'Ravenna', 'Ravara', 'Avan', 'Bravane']",False,Ravana
360,"['Nudarla', 'Inumarla', 'Nudar', 'Nuotarla', 'Numera', 'Nudare', 'Annusarla', 'Inumar']",False,Nuwara
361,"['te', 'ECU', 'ENE', 'ENI', 'ERM', 'Edi', 'Edo', 'Eli']",False,tè
362,"['Manu', 'Nandu', 'Nani', 'Manuk', 'Manul', 'Manus', 'Manzu', 'Gnau']",False,Nanu
363,"['And', 'Bandy', 'Dandy', 'And', 'Land', 'Klan', 'Brandy', 'Khan']",False,Kandy
364,"['Annalaura', 'Quadratura', 'Anura', 'Guardatura', 'Laureanda', 'Anuria', 'Guardaporta', 'Anguria']",False,Anuradhapura
365,"['Mielarveli', 'Iglarveli', 'Niellarveli', 'Unitaveli', 'Filarveli', 'Molarveli', 'Nidarveli', 'Pilarveli']",False,Nilaveli
366,"['Cubai', 'Tubai', 'Ubari', 'Duali', 'Rubai', 'Dubat', 'Uba', 'Ubi']",False,Dubai
367,"['ululasi', 'ulula', 'ulularsi', 'ululasse', 'ululassi', 'ululaste', 'ululasti', 'cumulasi']",False,ukulhas
368,"['sovrapprezzo', 'sovra prezzo', 'ovrapprezzo', 'sopraprezzo', 'sovrapprezzi', 'soprapprezzo', 'opraprezzo', 'ovrapprezzi']",False,sovraprezzo
369,"['esplorare', 'esportare', 'esilarare', 'esplorerei', 'esporre', 'esplorarle', 'esplorarne', 'esplorera']",False,esploarare
370,"['Cm', 'Com', 'Csm', 'Com', 'Kmq', 'Cema', 'Cima', 'Coma']",False,Cmq
371,"['fino', 'fieno', 'fingo', 'finto', 'frino', 'incolume', 'incolumi', 'inlui']",False,finolhu
372,"['Andrea Serena', 'Androsterone', 'Andreste', 'Andriese', 'Androsteroni', 'Andrea', 'Andornese', 'Andrea']",False,AndreaSerena
373,"['mini vacanza', 'ignificanza', 'invarianza', 'invadenza', 'manovalanza', 'minusvalenza', 'miniacela', 'miniacene']",False,minivacanza
374,"['MARZO Partiamo', 'Maropati', 'Adopriamo', 'Metropatia', 'Adoperiamo', 'Baropatia', 'Acrobatismo', 'Artropatia']",False,MARZOPartiamo
375,"['adirebbe', 'agirebbe', 'alirebbe', 'air', 'arebbe', 'azierebbe', 'capirebbe', 'paierebbe']",False,airbnb
376,"['Tram Piove', 'Rampico', 'Rampino', 'Tampino', 'Tiraprove', 'Tramino', 'Tranitovela', 'Tranitovele']",False,TramPiove
377,"[""All'info point"", 'Alligno', 'Ballino', 'Fallino', 'Gallino', 'Mallino', 'Pallino', 'Tallino']",False,All'infopoint
378,"['aspettera', 'aspetterai', 'spetterà', 'aspettero', 'aspetterei', 'spetterai', 'aspettarla', 'ospetterai']",False,aspetterà
379,"['vent accio', 'etaccio', 'ventaci', 'etaccino', 'ventarci', 'ventraci', 'venutaci', 'vinaccio']",False,ventaccio
380,"['Simonia', 'Imona', 'Simone', 'Simon', 'Simone', 'Shimon', 'Imonia', 'Smonta']",False,Simona
381,"['palina', 'opalina', 'palinai', 'palinar', 'pallina', 'paolina', 'pralina', 'Alina']",False,palinka
382,"['Maharajah', 'Maharajahs', 'Vahdah', 'Maharaja', 'Ahariana', 'Bahama', 'Agha', 'Ahia']",False,Ahahahah
383,"['Palina', 'Opalina', 'Palinai', 'Palinar', 'Pallina', 'Paolina', 'Pralina', 'Alina']",False,Palinka
384,"['cerchero', 'cercherà', 'cerche', 'cercherai', 'cercherei', 'scechero', 'carichero', 'carcero']",False,cercherò
385,"['Dai', 'Hai', 'Dai', 'Habitu', 'Doha', 'Habilis', 'Habitat', 'Habitue']",False,Dhabi
386,"['purtroppo', 'stroppo', 'piropo', 'putarono', 'stroppio', 'putrito', 'atropo', 'puntarono']",False,putroppo
387,"['as', 'ars', 'asa', 'asi', 'bypass', 'Yasser', 'Ars', 'Asi']",False,yas
388,"['Musicata', 'Musicate', 'Musicati', 'Musicato', 'Musica', 'Musata', 'Musate', 'Usca']",False,Muscat
389,"['suk', 'soul', 'su', 'Seoul', 'ok', 'so', 'sous', 'sulky']",False,souk
390,"['Kansa', 'Asa', 'Kasak', 'Kasher', 'Lasa', 'Ahia', 'Alsa', 'Arsa']",False,Kashab
391,"['onanisti', 'romanisti', 'maniati', 'manisti', 'manniti', 'omani', 'manitu', 'mangiati']",False,omaniti
392,"[""l'Emi rates"", 'leniate', 'lenirete', 'ilenziatesi', 'lempira', 'lenireste', 'temiate', 'tempiatesi']",False,l'Emirates
393,"['Atessa', 'attesa', 'attesista', 'battesse', 'attesta', 'tessa', 'ottesa', 'battessi']",False,attessa
394,"['Topica', 'Topici', 'Topico', 'Topi', 'Topiche', 'Tropica', 'Tropici', 'Tropico']",False,Topic
395,"[""d'obbligo Avevamo"", 'coobbligate', 'addobbiamovela', 'coobbligata', 'coobbligato', 'dobbiamo', 'Dobbiaco', 'Dogliola']",False,d'obbligoAvevamo
396,"['crociferi', 'crociarne', 'crociarono', 'crociera', 'crociere', 'conceria', 'concerna', 'crocerai']",False,crocierina
397,"['Augusta', 'Auguste', 'Augusti', 'Augusto', 'Augustea', 'Augustee', 'Augustei', 'Augusteo']",False,Auguszt
398,"['Budda', 'Uda', 'Bua', 'Abauda', 'Nuda', 'Udai', 'Udar', 'Baud']",False,Buda
399,"['parco Questa', 'acquetta', 'acquieta', 'acquista', 'acquosita', 'protesta', 'proust', 'acquetare']",False,parcoQuesta
400,"['Ledendoci', 'Lenendoci', 'Ledendo', 'Nellendoci', 'Veltendoci', 'Lelio', 'Flettendoci', 'Leale']",False,Leledoc
401,"['Campana', 'Campane', 'Campani', 'Campano', 'Ciamane', 'Ciamani', 'Ciamano', 'Amane']",False,Cayman
402,"['Ozzume', 'Corzamela', 'Corzamele', 'Corzameli', 'Corzamelo', 'Costume', 'Cozzamela', 'Cozzamele']",False,Cozumel
403,"['N', 'NOB', 'MBE', 'NOB', 'IN', 'UN', 'AN', 'AN']",False,N.B
404,"['Leale', 'Lee', 'Gliele', 'Ileale', 'Sleale', 'Elle', 'Tele', 'Alee']",False,Lele
405,"['mega suite', 'megalite', 'negasi', 'egasi', 'megabit', 'megalito', 'negarsi', 'degassiate']",False,megasuite
406,"['Lady', 'Laid', 'Land', 'Play', 'Ad', 'Plaid', 'La', 'Là']",False,LadyP
407,"['capiro', 'capir', 'capirlo', 'capire', 'apiro', 'capirà', 'capro', 'Cairo']",False,capirò
408,"['Hobby', 'Lobby', 'Bobbe', 'Bob', 'Bobba', 'Bobbo', 'Baby', 'Baobab']",False,Bobby
